1,2,3,4,5,bus_idx,phase_str,slack_power_cap
0.0015289910579142007,0.0015102154923102781,0.0015317552951165693,0.001535800761156539,0.0015298824592127414,44,[1],0.3146567583788377
0.0057694943466318925,0.0057823675967159545,0.005774815939663335,0.00577212813582797,0.0057745694673014625,129,[1][2][3],0.9477587537659811
0.0005022992220211634,0.0005014143009378651,0.000503578185486948,0.0005011088492454559,0.0005030499306241532,150,[1],0.31467791399239636
0.09525426291169828,0.09525431277548192,0.0952542658145781,0.09525426175815542,0.09525426602341241,137,[1][2][3],1.0225146828466807
0.05004705234331462,0.050025652160180366,0.0500013781724084,0.050038717226665044,0.050002858773826424,94,[1][2][3],0.9784781962300996
0.02052729848354889,0.02052755011807707,0.020527349702461076,0.020527300075603144,0.020527296221746403,55,[1][2][3],0.9503959804427832
4.949461138903219e-5,4.9419972792001564e-5,4.951701245883519e-5,4.9250220453240716e-5,4.945802968597478e-5,86,[1],0.3143724978106422
0.08362718852679916,0.08362420994068868,0.08362611735019083,0.08362662173767572,0.08362617437746035,126,[1][2][3],0.9895242227554278
0.030785603982035364,0.030785055581691416,0.030785442388698927,0.030785535723594604,0.03078544051010514,17,[1][2][3],0.9520224084337024
0.0001125396788453024,0.00011252241961254414,0.00011251743689781825,0.0001125193618906012,0.00011250589807963806,99,[2],0.3144390219641423
0.08164313092028194,0.08164441461663303,0.0816429782751499,0.08164300901978709,0.08164312992546592,71,[1][2][3],1.0103551233047305
0.0003299271021425502,0.0003297521408387257,0.0003300080348515623,0.00032980142044922243,0.0003300079826487133,152,[1][2][3],0.9530203871016596
0.0012484233500114677,0.00128011660354345,0.0012550370800129553,0.0012425746870023903,0.0012566935521992459,37,[1],0.314031782713261
0.008244219610650793,0.008162248313760298,0.00820672654167117,0.007977068452833745,0.008208512752018733,47,[1][2][3],0.9385293149853954
0.000736085604595503,0.0006991811125030791,0.0007321871123521353,0.0007300927731672994,0.0007320182570444677,9,[1][2][3],0.9420793123806137
0.001385717244925363,0.0014281616328383566,0.0013894766815052064,0.0013714255853191249,0.0013909527143850138,73,[1],0.31387191896477556
0.006489748999069514,0.0063916870559158805,0.006446631955405532,0.006338169893186603,0.006447016562649985,82,[1][2][3],0.9391934112976427
0.15808963558214656,0.15808963830726813,0.15808963487821479,0.15808963752865712,0.15808964067224526,12,[1][2][3],1.0897376821283757
0.0013025349577213089,0.001284957902025199,0.001300856067868674,0.0013186186223068852,0.0013001099317327563,79,[1],0.31447576988028864
0.09365087055405741,0.09365083238150078,0.09365086432827038,0.09365082801392195,0.09365086555590618,20,[1][2][3],1.0159724704640767
0.00022867612151006967,0.00022835756888193206,0.0002293285136940394,0.00022855276945943606,0.00022907747585751764,146,[1],0.3145198535886888
3.02006036982846e-5,3.0044319118341207e-5,3.0228608275171564e-5,3.064936349647993e-5,3.0235226358497265e-5,6,[1][2],0.6287457128236361
6.181092285619043e-5,6.191052566260212e-5,6.185522507363984e-5,6.168410000564915e-5,6.18564664585555e-5,142,[2],0.31430935310772934
0.019824574260121432,0.019835455558761705,0.019831882224019798,0.019836352963286532,0.019831587821810045,84,[1][2][3],0.9466167882852259
0.005291489978756017,0.005233958430639203,0.005207880982324345,0.005274245837087172,0.005210875643303303,80,[1][2][3],0.9420807491562501
5.5388084547198065e-5,5.536718066399417e-5,5.5391338214119524e-5,5.5396307514552806e-5,5.5391344920372434e-5,104,[2],0.31433094403611833
0.08482295077518416,0.08476888283708672,0.0847914367476494,0.08476285644262642,0.08479257234792331,124,[1][2][3],0.9961922309349317
0.00792720353038748,0.007941133654069343,0.007946127392466381,0.007912646287804465,0.00794556737710745,125,[1][2][3],0.9482175173195374
0.00048418053076029066,0.0004840405535645109,0.0004841294506609901,0.00048429441254476064,0.00048413298277576747,98,[2],0.3145829940845956
0.10162244329676733,0.10162241084298929,0.10162243315429421,0.10162238738440021,0.1016224350143935,113,[1][2][3],1.0205359110989853
0.05240484229373004,0.05240123407514115,0.0523896598484978,0.05239871638837554,0.052390172721590585,110,[1][2][3],0.9771763197356499
0.63427979885198,0.6341691299980657,0.6343051434416649,0.6341294029322351,0.6343047297645745,70,[1][2][3],1.499202899003532
0.005822285623718944,0.005817490662808529,0.005824476465552531,0.005815656202663695,0.005824549382325529,14,[1][2][3],0.9480083828966411
0.09039218085335168,0.0903928723915145,0.09039229521677965,0.09039238499523758,0.09039230257820297,127,[1][2][3],1.0203553101525913
2.0422303743429418e-5,2.0422412713619463e-5,2.0422660569312905e-5,2.042268712978342e-5,2.0422672109896735e-5,7,[1][2],0.6287382347621366
0.0002223929772601326,0.0002223323701335054,0.00022236772137922616,0.0002224490159922941,0.00022237161043249675,96,[2],0.3144790779604516
0.005467189833331542,0.005383607437168549,0.005440936541716506,0.0053487403711302015,0.005441107434531613,57,[1][2][3],0.9397884805717212
0.11074877812166446,0.11074837366984766,0.11074855245344205,0.11074902629340068,0.11074858410713424,123,[1][2][3],1.037827407386685
9.883174835892461e-5,9.901861558785702e-5,9.906327032796887e-5,9.830550344134802e-5,9.863306076398151e-5,8,[1][2],0.6287895700858407
1.3581183285405629e-5,1.3613744149277519e-5,1.355864598890711e-5,1.343263143810902e-5,1.3557669927657615e-5,140,[2],0.31435787732590886
0.001604032753986489,0.0016067128867929081,0.001604971540600831,0.0016045675695097667,0.0016048992942301107,64,[1][2][3],0.943572766324701
0.009206332939408451,0.009200101815320029,0.009216344720746535,0.00919535504176163,0.009216071770069502,19,[1][2][3],0.948931174519754
0.001435842612325528,0.0014193398307953196,0.0014383088615436174,0.0014421671496646089,0.0014367560690709508,91,[1],0.31461536555641273
0.003555464154672644,0.003554348464049014,0.00355699464945353,0.0035567319464633964,0.0035570477460400746,107,[2],0.3145922659810884
2.2316389498947768e-5,2.230901266829347e-5,2.2319952198921973e-5,2.2322687654485834e-5,2.2320032136656966e-5,102,[2],0.3143439887784223
0.007436442279645986,0.007431931576594399,0.007442262512948613,0.007426708303625334,0.007442268510321232,69,[1][2][3],0.949313657846807
9.951793188491888e-5,9.957701732995103e-5,9.941708035029743e-5,9.972949893350845e-5,9.965274699488614e-5,60,[1][2],0.6287929969016145
0.007898303795125542,0.007897838934174218,0.007899948739940548,0.007899423808818572,0.007899977945828125,97,[2],0.31177420759148433
0.0053388598114374715,0.005234182508529148,0.005285499978932021,0.005278884194491135,0.005287604613821304,4,[1][2][3],0.940782596168429
7.80242349046384e-5,7.783061023763044e-5,7.798063416920986e-5,7.824588406777025e-5,7.798065024433338e-5,130,[2],0.3144137458227756
6.796057186363032e-5,6.790525906135621e-5,6.797868648827208e-5,6.80092382886525e-5,6.797907616503002e-5,144,[2],0.3144087625925565
0.011807084857872784,0.011787641964012016,0.011810048525235093,0.011887736101081459,0.011809293846554924,22,[1][2][3],0.933809368373879
0.13586334691773827,0.13586352385733086,0.1358633535104912,0.13586338689085548,0.13586335633942145,11,[1][2][3],1.0680628333061408
0.009805722878190627,0.009806706207563864,0.009805821078151741,0.009806200459298472,0.009805831072875998,35,[1][2][3],0.9455035503022854
0.00019313249160647595,0.00019310981126472495,0.00019320761252264917,0.00019365033692543147,0.00019320864933355939,13,[1][2],0.6288813282432771
0.07247813494642107,0.07247809934586119,0.07247810522866424,0.07247819103706757,0.07247810648956225,136,[1][2][3],0.932786219858957
0.00012856526306350043,0.0001285511582627492,0.0001286157278443233,0.00012890447982750352,0.0001286164226124548,134,[2],0.31446619182349245
6.518680466391128e-5,6.517721168155228e-5,6.521169682025193e-5,6.536953806072619e-5,6.521205545112923e-5,133,[2],0.314415134154596
0.0004117424305821595,0.0004098462302581492,0.00041326746185624816,0.00041592335530438705,0.0004128035859082677,148,[1],0.314619707548495
0.004231710309751553,0.004246096604663898,0.004241689860313528,0.004221954558497417,0.0042417421289420556,131,[2],0.31138480920114975
0.0015341071284983856,0.001516402807418287,0.0015359048359511905,0.0015528044362764417,0.0015341219433077204,15,[1],0.31465320246451506
0.1420206494997971,0.14202040241738548,0.1420205852693431,0.14202085347236137,0.14202061675800323,61,[1][2][3],1.0553205386654037
0.00019219185201140365,0.00019342172344109218,0.00019281391273211427,0.0001929107040355746,0.00019282184805699608,67,[1][2],0.6288738387631623
0.12966759497120928,0.12966676468155372,0.1296671099942283,0.12966672282853167,0.12966713202308572,108,[1][2][3],1.0332727360600273
0.0004174266967614998,0.0004171669876394625,0.0004212123495743835,0.000420775185455485,0.0004212506973550677,118,[3],0.3144639277712883
0.11084087568989148,0.11084111830931932,0.11084080716597255,0.11084107649934907,0.11084071432019948,16,[1][2][3],1.0331280160623408
0.00020701191583273522,0.00020699030892653585,0.00020698607474332702,0.00020699072984506895,0.00020697343611769263,100,[2],0.3144917472639155
0.016498607865766002,0.01657550002125867,0.016512492386839377,0.0164734844397727,0.016511138205253063,40,[1][2][3],0.9297162807546543
0.00012635652934508303,0.00012642856932395337,0.00012630154433677923,0.00012623792606071842,0.00012648955296829003,21,[1][2],0.6288124344176951
2.0852961141230426e-5,2.0845333321934586e-5,2.083768429192798e-5,2.082451914604753e-5,2.0827355917405326e-5,38,[1][2],0.6287332832479764
1.8477982211994243e-5,1.8448536370012753e-5,1.841582296319036e-5,1.838371921288154e-5,1.837677456457221e-5,46,[1][2],0.628732808410604
0.0,0.0,0.0,0.0,0.0,72,,0.0
0.0015622279966157925,0.001542910738820241,0.0015649469746012146,0.0015724864682286077,0.0015629823415621547,83,[1],0.3146687798367823
0.0010744017882272363,0.001064741580655076,0.0010726209180510029,0.0010939944440430845,0.001072761064882337,151,[1],0.314348135674641
0.006574241435505958,0.006506288908021024,0.006546136942129212,0.006362735241209005,0.0065472097136121815,45,[1][2][3],0.9391781534856463
0.0013340626480488392,0.0013223455323984738,0.001331903532647776,0.0013333323851921891,0.0013318143227884446,68,[1][2][3],0.9425805146763343
0.10333086133526126,0.10333091319213875,0.10333073853682974,0.10333066665446303,0.10333078244537232,56,[1][2][3],1.035383231313389
0.00018129913232324256,0.0001807561269063216,0.00018273219399240687,0.0001823579100164919,0.00018274484427058732,116,[3],0.3144193843393252
0.08785121770746139,0.08779548555336132,0.08783246537155083,0.0878044542828751,0.0878332790657091,128,[1][2][3],0.9998009471636724
0.010216616175241085,0.010217123776614895,0.010216597357705519,0.010216582562379561,0.010216609122038171,139,[1][2][3],0.946796168069596
0.003275103568829338,0.0032722194287396764,0.0032771952930626728,0.003277406700582482,0.0032771554481711962,145,[2],0.3159339378847624
0.02535879713061838,0.02536033714287857,0.025358681341104545,0.025358795380698355,0.025358769217669413,36,[1][2][3],0.9575290942245089
0.001048137517533189,0.0010267697966499395,0.0010393549982081532,0.001025634118935679,0.0010394222746005705,66,[3],0.31385808627761863
0.008382716612251154,0.008287725306072878,0.008340230014864721,0.00812933953423766,0.008341920095485632,76,[1][2][3],0.938310522167427
0.006321339979209363,0.0062306073944072065,0.006285546838479382,0.006061451565582249,0.0062896163770475855,95,[1][2][3],0.9393681705368887
0.11135814767669394,0.11135864471978127,0.11135857989559636,0.11135846688424066,0.11135857433075085,138,[1][2][3],1.0090058266500126
0.015632638359853106,0.01565328445262937,0.015652854734221667,0.015654882114797705,0.01565176027171099,85,[1][2][3],0.9303226746754473
0.0012674962273114764,0.0012635401224632117,0.0012716777453115936,0.0012810644463271824,0.0012707500385558078,147,[1],0.3145855671200456
0.004294652538826628,0.004307805477436918,0.004294643043337381,0.004271405469189736,0.004294128847492158,135,[2],0.31120345730214893
0.005948074256200975,0.005912012935055477,0.005850879108338707,0.005931442767062374,0.005854469919531742,48,[1][2][3],0.9430066054904334
0.0003180019760904922,0.0003179630275004744,0.00031795386998360967,0.00031796006097545076,0.0003179294887862724,18,[1][2],0.6289303450570067
0.0011188460744697678,0.0011188664702348103,0.0011188709647171593,0.0011188820719461958,0.0011188717006805032,103,[2],0.3140534875246405
8.858757454599663e-5,8.87978397945589e-5,8.886722361492305e-5,8.823822884083081e-5,8.838370761065246e-5,30,[1][2],0.6287882672219102
0.024958924503565467,0.02496006626305494,0.024958880394603943,0.0249589431067396,0.024958907067784253,3,[1][2][3],0.955396554134752
